,identification,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L),Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,GMC,hp_Ca,hp_Mg,hp_Na,hp_K,hp_SO4,hp_Cl,hp_HCO3,hp_CO3,7 hlr (b),7 hlr (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,Catboost (b),Catboost (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-L (b),SVM-L (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-P (b),SVM-P (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-RBF (b),SVM-RBF (b+h)
20,DLDUR643-030917,9.43,0.5174,129.5,0.922,22.4101,9.3056,180.785,37.62,0.235291182,0.021287801000000002,5.632940392999999,0.023581587999999997,0.233302449,0.262499295,2.9629113680000003,0.6269164110000001,Na-HCO3,0.007561608,6.64e-05,0.9923719540000001,0.004573319,0.003990249,0.012807965,0.983201786,0.614319625,Na-HCO3,Na-Ca-HCO3,0.038357615208957946,2.256771430511531e-17,0.9616423847909885,5.3513885099093077e-14,2.4537403250346348e-11,4.160088612986013e-11,0.9999999952274815,4.7063800973707804e-09,Na-HCO3,Na-HCO3,3.509525129380897e-14,1.3979186185364509e-14,0.9999999502088133,4.979113763820596e-08,2.080436835284982e-14,2.1452165293055494e-14,0.9999998999999277,1.0000002994734609e-07,Na-HCO3,Na-HCO3,9.652384605709586e-10,5.185473840252971e-10,0.9999996639259485,3.3459026559611615e-07,3.210333890922418e-08,2.9359718406204204e-08,0.9998019250664522,0.00019801347049044015,Na-HCO3,Na-HCO3,2.9991235939491016e-14,1.679611080110557e-14,0.9999999646342592,3.5365694015778367e-08,2.200498540961267e-14,2.176766777456285e-14,0.9999998999999263,1.0000002994734568e-07,Na-HCO3,Na-HCO3
21,DLDUR643-270518,10.52,0.5814,123.5,0.6912,22.4095,14.9457,170.98,47.38,0.26248814800000003,0.023921004,5.3719547379999995,0.017678518,0.23329620199999998,0.421599436,2.802215812,0.7895613920000001,Na-HCO3,0.011272411000000001,0.000100961,0.988626628,0.0020099379999999997,0.003932418,0.032707942000000004,0.96335964,0.527094696,Na-HCO3,Na-Ca-HCO3,0.13121383627898667,5.608620077137823e-16,0.8687861637209177,9.506031870825685e-14,7.132480117412353e-11,1.8727306469382896e-09,0.9999998445689299,1.534870147650988e-07,Na-HCO3,Na-HCO3,2.960563916496462e-14,1.593270074242115e-14,0.9999999665803745,3.3419579949344024e-08,1.9594033451379326e-14,2.0993604921774263e-14,0.9999998999999294,1.0000002994598974e-07,Na-HCO3,Na-HCO3,6.457948405447579e-09,3.6220893060683194e-09,0.9999994130507577,5.768692046688468e-07,7.512648492758863e-07,8.438896447811436e-07,0.9989608910089154,0.0010375138365906515,Na-HCO3,Na-HCO3,2.959061947062908e-14,1.5892762067826242e-14,0.999999966662744,3.333721043610895e-08,1.959479675619067e-14,2.099428052954034e-14,0.9999998999999294,1.0000002992449531e-07,Na-HCO3,Na-HCO3
22,DLDUR644-030917,10.64,0.1652,111.8,0.7987,13.9593,11.0781,176.605,25.08,0.26548230899999997,0.006796955,4.86303271,0.020427998,0.145324602,0.312499295,2.894404746,0.417944274,Na-HCO3,0.014291333,1.06e-05,0.985698031,0.002341656,0.0015586410000000001,0.018204829,0.980236531,0.37412881299999995,Na-HCO3,Na-Ca-HCO3,0.03315565503283908,1.1799023683633912e-15,0.9668443449670087,1.5116371488547446e-13,6.552203189842989e-11,3.678498866768779e-10,0.9999999988276186,7.390094880700634e-10,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,1.9608590936464587e-14,2.116376206277476e-14,0.9999999000028312,9.999712798642552e-08,Na-HCO3,Na-HCO3,4.598238321913809e-08,1.647066263165238e-08,0.9999996343493008,3.0319765318779665e-07,1.2103344039361229e-08,1.7513136984365016e-08,0.99990170206453,9.826831898911567e-05,Na-HCO3,Na-HCO3,3.551486176880192e-14,1.2715295765500689e-14,0.9999999499999344,5.0000017472667585e-08,1.9619768750902872e-14,2.129523037792641e-14,0.999999900009007,9.999095206908432e-08,Na-HCO3,Na-HCO3
23,DLDUR692-231218,3.361,0.8761,149.9,1.1,57.9009,21.5146,100.28,61.04,0.08386147,0.036046081,6.520291621,0.028134216,0.602782752,0.606899859,1.6435033430000001,1.017197707,Na-HCO3,0.001176571,0.000217388,0.9986060409999999,0.024607359,0.041382969,0.139546265,0.819070766,0.374203619,Na-HCO3,Na-HCO3,0.04250413929987107,2.7729413631194047e-18,0.957495860700125,3.82904836017247e-15,1.1934101970894165e-08,8.01821720725386e-07,0.999881590851568,0.00011759539260931495,Na-HCO3,Na-HCO3,2.9618623285238396e-14,1.5966789360532788e-14,0.9999999665096416,3.349031280626036e-08,6.222507390202044e-10,5.258089401120733e-10,0.9999728882302099,2.7110621730373425e-05,Na-HCO3,Na-HCO3,3.6425794176767827e-10,2.0742831414664576e-10,0.9999931297747733,6.8696535404652465e-06,0.005231360186902263,0.005604031859955948,0.9374314362198906,0.05173317173325134,Na-HCO3,Na-HCO3,2.9590531096020833e-14,1.589252544660078e-14,0.9999999666632305,3.333672401560154e-08,2.890684153661506e-09,2.2851996723159973e-09,0.9999425280236813,5.746680043486782e-05,Na-HCO3,Na-HCO3
24,DLDUR692-210615,2.017,0.6021,85.05,0.3609,50.1682,22.29,106.53,58.29,0.050326863,0.024772681,3.699471663,0.00923058,0.522280753,0.62877292,1.7459354919999999,0.971370484,Na-HCO3,0.001901451,0.00046051699999999997,0.997638032,0.005406401999999999,0.021071851000000003,0.135540194,0.843387955,0.29468357100000003,Na-HCO3,Na-HCO3,0.4438963553417013,1.3551342225811542e-14,0.5561036446560417,2.2435138026319374e-12,2.6304045399402133e-09,1.5099992817290035e-06,0.9991473069602171,0.0008511804100965858,Na-HCO3,Na-Ca-HCO3,2.958993366562741e-14,1.5890925766695204e-14,0.999999966666609,3.3333345538007494e-08,8.048906942918822e-11,8.513784908144549e-11,0.9999890179547304,1.0981879642742395e-05,Na-HCO3,Na-HCO3,4.322867505976813e-09,2.5017015250757795e-09,0.9999788200800516,2.117309537932654e-05,0.005994359817458868,0.012470547191697977,0.9316981646879684,0.0498369283028751,Na-HCO3,Na-HCO3,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,2.913453900571541e-10,3.042814227579848e-10,0.9999793244178043,2.0674986568994937e-05,Na-HCO3,Na-HCO3
25,DLDUR692-220614,2.952,2.633,122.7,1.157,63.33,23.0,108.0,51.4,0.07365637,0.108331619,5.33715665,0.029592079,0.659302907,0.648801128,1.770027534,0.85655246,Na-HCO3,0.001048333,0.002124532,0.996827135,0.019733006,0.04965444,0.134524521,0.815821039,0.302323067,Na-HCO3,Na-HCO3,0.002978855639345837,5.026486963824094e-19,0.9970211443606529,1.077378533769168e-15,1.1624804654205732e-08,3.7765850177975966e-07,0.9999965443861714,3.066330522204865e-06,Na-HCO3,Na-HCO3,1.5457402956989087e-14,2.8165461280695275e-14,0.9999999666666107,3.3333345538007554e-08,2.6473639133571034e-14,2.061707031500955e-14,0.9999999000003607,9.999959217102024e-08,Na-HCO3,Na-HCO3,1.7415497547803944e-09,1.6893841729448467e-09,0.9999855341798969,1.4462389169288847e-05,0.0024675761634980376,0.0027135900600107465,0.9870740070321021,0.0077448267443891656,Na-HCO3,Na-HCO3,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,2.7016963847497986e-14,1.9798123381997476e-14,0.9999999000031721,9.99967810576425e-08,Na-HCO3,Na-HCO3
26,DLDUR692-040916,2.912,0.7337,128.0,0.7133,52.9689,24.99,79.0,78.0,0.072658316,0.030187204,5.5676939789999995,0.01824376,0.551437703,0.70493653,1.294742363,1.29982669,Na-CO3,0.0014475710000000001,0.000252195,0.998300234,0.012315884,0.041059278,0.246844048,0.7120966740000001,0.41119971200000005,Na-HCO3,Na-HCO3,0.24461747363283012,1.4676428833743564e-17,0.7553825263671121,5.786413001598538e-14,1.6395682691596176e-07,7.165186875477573e-06,0.5962676398815497,0.4037250309747479,Na-HCO3,Na-HCO3-CO3,2.9590140093934657e-14,1.589147831668152e-14,0.9999999666653828,3.333457166068148e-08,0.00010248172354043294,4.1481559610262465e-05,0.5391629494724376,0.46069308724441194,Na-HCO3,Na-HCO3-CO3,1.9910999022648282e-09,1.1072271191231798e-09,0.9999847848369412,1.5212064731863405e-05,0.010746025905054041,0.03040986446341079,0.5575128197765051,0.40133128985502997,Na-HCO3,Na-HCO3-CO3,2.9589929085154805e-14,1.589091306520869e-14,0.9999999666665446,3.3333409948090654e-08,2.1480336321124844e-05,7.938829148256767e-06,0.7133446897132951,0.2866258911212354,Na-HCO3,Na-HCO3-CO3
27,DLDUR692-200518,3.01,0.8242,135.9,1.042,46.7459,25.524,128.865,44.73,0.07510354799999999,0.033910718,5.911325092,0.026650775,0.48665257799999995,0.72,2.11198702,0.7454006129999999,Na-HCO3,0.001142041,0.00022946700000000002,0.998628492,0.027155365,0.017996099999999998,0.12428771400000001,0.8577161870000001,0.215142198,Na-HCO3,Na-HCO3,0.06452220126319075,7.94503159164242e-18,0.935477798736801,8.35221927614941e-15,2.9288409310232636e-10,4.5476528763398425e-07,0.9999991847145657,3.602272625570843e-07,Na-HCO3,Na-HCO3,2.962412937670139e-14,1.5981124411932355e-14,0.9999999664797765,3.3520177893067896e-08,1.9547897837366753e-14,3.1746963026351976e-14,0.9999999101074658,8.989248277596749e-08,Na-HCO3,Na-HCO3,9.485606488725799e-11,5.3966268743114815e-11,0.9999965226143512,3.477236826580508e-06,0.00048385829110262425,0.005361603537274786,0.9907115138846039,0.0034430242870187623,Na-HCO3,Na-HCO3,2.9590648401897425e-14,1.5892839526552943e-14,0.9999999666625848,3.333736967146688e-08,1.908042934525091e-14,3.4114902551540325e-14,0.9999999157552435,8.424470317511455e-08,Na-HCO3,Na-HCO3
28,DLDUR692-130817,2.9760000000000004,0.8136,149.4,0.8116,41.9188,28.7925,110.635,36.54,0.074255202,0.033474593999999996,6.4985428160000005,0.020757936,0.4363996,0.812200282,1.8132129280000002,0.608918811,Na-HCO3,0.0008997930000000001,0.000180125,0.998920082,0.018795014,0.018645896000000002,0.18787542699999998,0.7934786770000001,0.140775626,Na-HCO3,Na-HCO3-Cl,0.015335393580115729,2.5319233611379443e-18,0.9846646064198814,2.9748047773956594e-15,8.059191802279743e-10,6.017249289670536e-06,0.9999938995394929,8.240529824631371e-08,Na-HCO3,Na-HCO3,2.9590234650808756e-14,1.589173158300766e-14,0.9999999666648628,3.333509174161239e-08,1.3777283279872447e-14,2.9515582121867635e-14,0.9999999498932812,5.010667535211222e-08,Na-HCO3,Na-HCO3,7.441759663061101e-11,4.1258298672620075e-11,0.9999970612242011,2.9386601231544385e-06,0.0006450355243589426,0.019844888828735845,0.9767169548606773,0.002793120786227919,Na-HCO3,Na-HCO3,2.958993649015175e-14,1.5890932903604007e-14,0.9999999666665039,3.3333450718445024e-08,1.3812553459085978e-14,2.9539253304043157e-14,0.9999999498604141,5.013954253636311e-08,Na-HCO3,Na-HCO3
29,DLDUR725-181118,8.82,0.1813,124.27,5.1226,18.9913,18.2319,120.19,38.38,0.220070862,0.00745937,5.405447897,0.131018484,0.19771071,0.5142990129999999,1.9698111969999998,0.639581389,Na-HCO3,0.0076538069999999995,9.73e-06,0.992336468,0.092208535,0.005444671999999999,0.08425826900000001,0.91029706,0.357482242,Na-HCO3,Na-HCO3,0.023852505042032346,1.4714040718143626e-16,0.9761474949577251,2.423779527251887e-13,3.375393408406023e-10,8.549414891040374e-08,0.9999998138881485,1.0028016326217806e-07,Na-HCO3,Na-HCO3,3.551592507223795e-14,1.271534947218478e-14,0.9999999499986298,5.0001321949562605e-08,1.9624682772628305e-14,2.1356144426948615e-14,0.9999999000130266,9.99869323848599e-08,Na-HCO3,Na-HCO3,1.2436252920561817e-09,4.0933134860907283e-10,0.9999994514585379,5.46888505579866e-07,1.041040535561974e-05,0.0012137833708553139,0.9967500280479157,0.0020257781758733708,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,1.9639428184578666e-14,2.153813335387107e-14,0.9999999000293364,9.997062252876656e-08,Na-HCO3,Na-HCO3
30,DLDUR728-270518,2.237,0.2343,221.0,1.275,44.0614,25.6516,108.15,133.9,0.055816158,0.009639992,9.612971636000001,0.032610112999999996,0.458705339,0.723599436,1.772485905,2.231369151,Na-CO3,0.00043924800000000005,1.36e-05,0.9995471890000001,0.040889432999999996,0.014713563,0.171275268,0.81401117,0.601283493,Na-HCO3,Na-HCO3-CO3,0.10853090405547702,1.023066978339288e-17,0.8914690959444568,6.62190852300163e-14,5.086339499902112e-10,1.7234941698976126e-07,0.03673830931682561,0.9632615178251236,Na-CO3,Na-CO3,3.551706857598781e-14,1.2715506576327328e-14,0.9999999499971912,5.00027607087052e-08,0.0001365888968161748,0.00020469265666024286,0.021160324093812355,0.9784983943527109,Na-CO3,Na-CO3,2.493095706961299e-10,8.330971952281401e-11,0.9999943068026262,5.6928647543021654e-06,0.0021599375446053628,0.00948864330740655,0.33983919826966824,0.6485122208783197,Na-CO3,Na-CO3-HCO3,3.5514870928492654e-14,1.2715265059181215e-14,0.9999999499999344,5.0000017473246936e-08,4.307964585618508e-06,3.192635417484153e-06,0.06915469448402736,0.9308378049159693,Na-CO3,Na-CO3
31,DLDUR728-271019,2.87,0.12,222.0,2.6519999999999997,49.4077,26.0345,163.08,56.16,0.07161036,0.004937256,9.656469245,0.067829036,0.514363496,0.7344005640000001,2.672741576,0.935875217,Na-HCO3,0.000624365,3.17e-06,0.999372465,0.098748451,0.010177905,0.089910916,0.8999111790000001,0.227216406,Na-HCO3,Na-HCO3,0.08059365835201893,3.3033346150022745e-17,0.919406341647902,7.896637328800838e-14,2.862681692834193e-09,5.851423127041878e-07,0.9999970329522636,2.379042742027939e-06,Na-HCO3,Na-HCO3,4.099975646416228e-14,1.3635771417637584e-14,0.9999999415800359,5.841990951338948e-08,1.9668808840207685e-14,2.146244190085686e-14,0.9999999000203241,9.997963479303175e-08,Na-HCO3,Na-HCO3,9.578037289760511e-10,3.2962286861080156e-10,0.999997346570388,2.652142185515289e-06,0.0012437993731256422,0.006504959075781147,0.9818894546102949,0.010361786940798196,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,1.975627503423622e-14,2.191446055950581e-14,0.9999999000763091,9.992364921933885e-08,Na-HCO3,Na-HCO3
32,DLDUR728-181118,2.6319999999999997,0.1591,205.17,1.8645,45.8337,30.0581,142.41,101.0,0.06567194,0.006545978,8.924404482,0.047687495,0.477156034,0.8479012690000001,2.333977973,1.6831089190000001,Na-HCO3,0.00069929,7.34e-06,0.99929337,0.056965733,0.009658287,0.142493979,0.847847734,0.39387305799999994,Na-HCO3,Na-HCO3,0.1875780683048406,2.070279909626653e-16,0.812421931695026,1.3324510538567327e-13,1.7144140996082433e-09,2.153583724029885e-06,0.9827748431145363,0.01722300158732548,Na-HCO3,Na-HCO3,3.560382381353575e-14,1.272745409660186e-14,0.999999949887793,5.011215870054776e-08,5.94963712742083e-06,6.363491534864896e-06,0.9969580664822305,0.003029620389107082,Na-HCO3,Na-HCO3,7.80336305899397e-10,2.5850660495677293e-10,0.9999948251874613,5.1737736956992065e-06,0.0017888183190253668,0.015831325820005935,0.818632840305575,0.16374701555539378,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,7.425445856860515e-06,7.939991398230769e-06,0.9965987693698942,0.003385865192850797,Na-HCO3,Na-HCO3
33,DLDUR746-200518,6.954,0.8762,149.2,7.553,32.2507,21.4402,203.415,40.47,0.173511652,0.036050195,6.489843294,0.193179755,0.335748938,0.604801128,3.333797692,0.674410079,Na-HCO3,0.002763425,0.000119222,0.9971173529999999,0.29534125699999997,0.00654151,0.04422991,0.949228581,0.324609186,Na-HCO3,Na-HCO3,0.0007263060315219428,9.219870038583325e-19,0.9992736939684761,2.0085055472166956e-15,6.515710610732493e-12,2.4399827981119145e-10,0.9999999996387039,1.1078221545495343e-10,Na-HCO3,Na-HCO3,3.166025650717529e-14,1.6239498005908664e-14,0.9999999018377588,9.816219344453373e-08,1.9752120505560413e-14,2.321038113904827e-14,0.999999900468925,9.953103206277511e-08,Na-HCO3,Na-HCO3,7.95221785952902e-13,2.82055784082972e-13,0.9999998680926837,1.3190623904723766e-07,1.7237757471003813e-09,2.8339815181548458e-09,0.9999775008182188,2.249462402398261e-05,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,1.9773622968366607e-14,2.3624544747044216e-14,0.9999999006548357,9.934512107701681e-08,Na-HCO3,Na-HCO3
34,DLDUR760-140615,46.81,16.88,95.44,4.361000000000001,115.55937,27.68,275.01,30.9,1.167972454,0.694507303,4.151411823,0.111539376,1.203041663,0.780818054,4.507178445,0.514931342,Na-HCO3,0.098089278,0.03470482,0.867205902,0.008545489,0.06555145799999999,0.037224276,0.897224265,0.11057308,Na-HCO3,Na-HCO3,0.004353145232041586,7.240581089877412e-14,0.99564685472519,4.2695999245591206e-11,5.142699910232982e-12,1.5480216508102218e-12,0.9999999999926464,6.628066971817276e-13,Na-HCO3,Na-HCO3,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,2.958992538776023e-14,1.589090333609873e-14,0.9999999666666018,3.3333352793669975e-08,Na-HCO3,Na-HCO3,2.4532039034136234e-07,1.3936681782733848e-07,0.9999994880490175,1.272637743436108e-07,3.8645106847270654e-11,2.1392614305263014e-11,0.999999966310612,3.362935026231586e-08,Na-HCO3,Na-HCO3,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,2.9589940106369766e-14,1.589094300577302e-14,0.9999999666665701,3.333338436944292e-08,Na-HCO3,Na-HCO3
35,DLEST860-060915,3.8160000000000003,9.661,27.96,8.496,13.41,19.22,122.5,19.6,0.095214332,0.39749022799999995,1.2161931540000002,0.21729845,0.139606063,0.5421720729999999,2.007670119,0.326623117,Na-HCO3,0.008557991,0.12648025699999998,0.864961752,0.204705217,0.005078474,0.083688123,0.911233403,0.230958892,Na-HCO3,Na-HCO3,3.646011856815918e-05,1.957622274323004e-14,0.9999635398774875,3.924961834296422e-12,2.4488686883383643e-16,2.4179435449503074e-15,0.9999999999999972,1.106097865299051e-16,Na-HCO3,Na-HCO3,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3,9.306092399918387e-14,1.9712689175935698e-13,0.9999999499738984,5.002581141043675e-08,2.2705823061382188e-14,4.870392294744748e-14,0.9999999498571102,5.0142818407391245e-08,Na-HCO3,Na-HCO3,1.6178920154256685e-14,2.8342530358445128e-14,0.999999965276089,3.47238664054615e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3
36,DLGUA1027-050317,10.156,2.665,144.496,8.745,68.56,35.0,185.0,30.0,0.253405859,0.10964822099999999,6.285230541000001,0.223667014,0.713750312,0.987306065,3.031991609,0.499933342,Na-HCO3,0.004704832,0.0008609980000000001,0.994434169,0.24469866199999998,0.033383976,0.111840261,0.854775763,0.102136042,Na-HCO3,Na-HCO3,0.00038749825702636277,2.0393620962522397e-19,0.9996125017429734,2.583177061565162e-16,2.3747336312527485e-11,3.209514438706753e-10,0.9999999995830219,7.227926344536243e-11,Na-HCO3,Na-HCO3,3.6058724280004773e-14,1.2791045714890874e-14,0.9999999493060481,5.0693903047742644e-08,1.5457778932315454e-14,2.8165535894792957e-14,0.9999999666658762,3.333408008312426e-08,Na-HCO3,Na-HCO3,4.274070584418678e-14,1.4139757503622984e-14,0.9999999375269123,6.247303089942327e-08,2.1816955936131216e-08,3.718695720300395e-08,0.9999995653323904,3.756636964273817e-07,Na-HCO3,Na-HCO3,3.5514882634848085e-14,1.2715225815365628e-14,0.9999999499999344,5.000001747363262e-08,1.5460976484126698e-14,2.8168053505008883e-14,0.9999999666660545,3.3333901815732794e-08,Na-HCO3,Na-HCO3
37,DLGUA1027-010516,2.06,5.232,131.238,8.325,67.21,37.0,200.0,4.0,0.05139977,0.215264349,5.708539237999999,0.212924859,0.6996960109999999,1.043723554,3.2778287660000003,0.066657779,Na-HCO3,0.000203251,0.0029774940000000002,0.996819255,0.376134002,0.033032154,0.09983539300000001,0.867132453,0.0026381770000000002,Na-HCO3,Na-HCO3,6.279419905535041e-06,4.852401988158739e-19,0.9999937205800941,4.201438429984668e-16,3.4120239900520854e-12,3.103483494592984e-09,0.9999999968928598,2.446702760186782e-13,Na-HCO3,Na-HCO3,1.811907023591917e-14,3.58728286216078e-14,0.9999999237235266,7.62764194582688e-08,1.545675029896255e-14,2.8164957873243902e-14,0.9999999666666107,3.3333345538007554e-08,Na-HCO3,Na-HCO3,1.8419539923456933e-14,3.612923218738209e-14,0.9999999246585433,7.534140212114886e-08,4.713246026992734e-08,8.315375237566342e-08,0.9999998075141026,6.219968486698869e-08,Na-HCO3,Na-HCO3,2.137724477861551e-14,3.1531718520770375e-14,0.9999999607825276,3.921741944927338e-08,1.5458329146956683e-14,2.8166175558295545e-14,0.9999999666666107,3.3333345538007554e-08,Na-HCO3,Na-HCO3
38,DLGUA1033-010516,5.0969999999999995,10.109,179.42,9.83,112.02,29.0,152.0,2.0,0.127177005,0.41592265,7.804341045,0.251417581,1.16619472,0.818053597,2.491149862,0.033328889,Na-HCO3,0.000369985,0.003410492,0.9962195229999999,0.278650112,0.185736387,0.08792374800000001,0.726339865,0.000673599,Na-HCO3,Na-HCO3-SO4,2.3024821534810033e-06,4.568590452337512e-19,0.9999976975178441,2.41611139196807e-15,4.828722987102976e-07,2.6837360577582495e-08,0.9999994891471063,1.1432342461745534e-09,Na-HCO3,Na-HCO3,1.3743509946247333e-14,2.945043637688058e-14,0.9999999499996535,5.0000303440811e-08,2.95921811984293e-14,1.5897011684106553e-14,0.999999966666609,3.3333345538007494e-08,Na-HCO3,Na-HCO3,1.551724690557125e-14,3.0624729750948396e-14,0.9999999487419432,5.125801058645677e-08,0.005353779803877462,0.0007797226347752918,0.9938664491893986,4.837194852376399e-08,Na-HCO3,Na-HCO3,1.4785964349375142e-14,2.957395278970269e-14,0.9999999501615375,4.983841812973876e-08,2.95933361404312e-14,1.590014310771355e-14,0.999999966666609,3.3333345538007494e-08,Na-HCO3,Na-HCO3
39,DLGUA1038-230619,6.0520000000000005,1.49,207.3,4.731,115.2785,33.9008,256.8,38.52,0.151005539,0.061304258,9.01705439,0.121002703,1.20011764,0.956299013,4.208732136,0.641914411,Na-HCO3,0.001458935,0.000236771,0.998304293,0.139038501,0.034686809,0.061470473,0.9038427179999999,0.094198966,Na-HCO3,Na-HCO3,0.004000525931939952,3.657617505916936e-19,0.995999474068059,1.1803352359239938e-15,9.382721385819563e-09,4.718124573746802e-10,0.9999999900561503,8.931587116435755e-11,Na-HCO3,Na-HCO3,3.5631232999946857e-14,1.2731240471228681e-14,0.99999994985313,5.0146821764183965e-08,2.9639712722006845e-14,1.602817041593266e-14,0.9999999666654519,3.33345025711307e-08,Na-HCO3,Na-HCO3,2.3525318123698593e-12,8.005788901391694e-13,0.9999993385174969,6.614793500723314e-07,6.946824421237036e-07,5.079573904893576e-07,0.9999921274473038,6.669912863509822e-06,Na-HCO3,Na-HCO3,3.551401785614534e-14,1.2718124156970164e-14,0.9999999499999355,5.00000163743258e-08,2.964973672279625e-14,1.6056435109122468e-14,0.9999999666641263,3.3335828036306743e-08,Na-HCO3,Na-HCO3
40,DLGUA1038-170917,4.336,1.1420000000000001,215.7,3.781,108.1847,35.7584,240.555,36.54,0.10818903099999999,0.046986217000000004,9.382434307,0.09670497199999999,1.126266969,1.008699577,3.942490494,0.608918811,Na-HCO3,0.000823536,0.000151866,0.999024598,0.144545076,0.030898101,0.07516495,0.89393695,0.078379769,Na-HCO3,Na-HCO3,0.005455422370607369,3.7896252033046434e-19,0.9945445776293911,1.458355562849284e-15,1.548607941961884e-08,1.5801751513193958e-09,0.9999999828219245,1.1182105653343563e-10,Na-HCO3,Na-HCO3,3.6992419172218056e-14,1.292699502151688e-14,0.99999994806473,5.193522001902942e-08,3.0173191975403474e-14,1.8137798705371118e-14,0.9999999666664016,3.333355029540938e-08,Na-HCO3,Na-HCO3,4.485805715619139e-12,1.5213183208085499e-12,0.9999990518204093,9.481735835606553e-07,0.0012426809505368126,0.0008839930821792679,0.9978386233568829,3.470261040129767e-05,Na-HCO3,Na-HCO3,3.5513974660077585e-14,1.2718268893157182e-14,0.9999999499999357,5.000001626251353e-08,3.0150249845476035e-14,1.7995119106167662e-14,0.999999966666143,3.333380886976745e-08,Na-HCO3,Na-HCO3
41,DLGUA1038-041118,5.92,1.462,233.4,4.815,107.1473,37.3962,261.59,34.34,0.147711962,0.060152232,10.15234199,0.12315113400000001,1.115467019,1.054899859,4.287236135,0.572257032,Na-HCO3,0.001085893,0.00017639,0.998737717,0.15287509999999999,0.029812522999999997,0.07043195299999999,0.899755524,0.073328742,Na-HCO3,Na-HCO3,0.0020439641681784266,2.306502521670732e-19,0.997956035831821,7.495694580660827e-16,2.4309863404096404e-09,6.695554676113734e-10,0.9999999968006983,9.8759846956574e-11,Na-HCO3,Na-HCO3,3.5828301837714355e-14,1.2758632547135953e-14,0.9999999496024605,5.039749080893591e-08,3.009792461295322e-14,2.2075807931968575e-14,0.9999999666665922,3.3333355733589086e-08,Na-HCO3,Na-HCO3,8.537477574198027e-13,2.88399577345859e-13,0.9999996033000721,3.9669878585291965e-07,3.909461950949173e-07,3.935136371455341e-07,0.9999958043358709,3.411204296787504e-06,Na-HCO3,Na-HCO3,3.551439150222928e-14,1.271687204084605e-14,0.9999999499999348,5.000001711560152e-08,3.023524052607524e-14,2.1182109753226335e-14,0.9999999666665706,3.3333378024040515e-08,Na-HCO3,Na-HCO3
